Испытание; 
5,899999999999999;-6
5,899999999999999;-6
5,899999999999999;-6
5,899999999999999;-6
5,899999999999999;-6
5,899999999999999;-6
5,899999999999999;-6
5,899999999999999;-6
6,0;-6
6,0;-6
6,0;-6
6,0;-6
6,0;-6
6,0;-6
6,0;-6
6,100000000000001;-6
6,100000000000001;-5
6,100000000000001;-5
6,100000000000001;-5
6,100000000000001;-6
6,200000000000003;-5
6,200000000000003;-5
6,200000000000003;-5
6,200000000000003;-5
6,200000000000003;-5
6,200000000000003;-5
6,299999999999997;-5
6,299999999999997;-5
6,299999999999997;-5
6,299999999999997;-5
6,299999999999997;-5
6,399999999999999;-5
6,399999999999999;-5
6,399999999999999;-5
6,399999999999999;-5
6,399999999999999;-5
6,399999999999999;-5
6,399999999999999;-5
6,5;-5
6,5;-5
6,5;-4
6,5;-5
6,5;-5
6,5;-5
6,600000000000001;-5
6,600000000000001;-4
6,600000000000001;-4
6,600000000000001;-5
6,600000000000001;-4
6,700000000000003;-5
6,700000000000003;-4
6,700000000000003;-5
6,700000000000003;-5
6,799999999999997;-4
6,799999999999997;-4
6,799999999999997;-4
6,799999999999997;-4
6,799999999999997;-4
6,899999999999999;-4
6,899999999999999;-4
6,899999999999999;-4
6,899999999999999;-4
7,0;-4
7,0;-4
7,0;-4
7,100000000000001;-4
7,100000000000001;-4
7,100000000000001;-4
7,100000000000001;-4
7,100000000000001;-4
7,200000000000003;-4
7,200000000000003;-4
7,200000000000003;-4
7,200000000000003;-4
7,299999999999997;-3
7,299999999999997;-3
7,299999999999997;-3
7,399999999999999;-3
7,399999999999999;-4
7,399999999999999;-4
7,399999999999999;-3
7,399999999999999;-3
7,5;-3
7,5;-3
7,5;-3
7,5;-4
7,5;-3
7,600000000000001;-4
7,600000000000001;-3
7,600000000000001;-3
7,700000000000003;-3
7,700000000000003;-3
7,700000000000003;-3
7,700000000000003;-3
7,799999999999997;-3
7,799999999999997;-3
7,799999999999997;-3
7,799999999999997;-3
7,899999999999999;-3
7,899999999999999;-3
8,0;-3
8,0;-3
8,0;-2
8,0;-3
8,100000000000001;-3
8,100000000000001;-3
8,100000000000001;-2
8,100000000000001;-2
8,200000000000003;-2
8,200000000000003;-3
8,200000000000003;-2
8,299999999999997;-2
8,299999999999997;-2
8,299999999999997;-3
8,399999999999999;-2
8,399999999999999;-2
8,399999999999999;-2
8,399999999999999;-2
8,5;-2
8,5;-2
8,5;-2
8,600000000000001;-2
8,600000000000001;-2
8,600000000000001;-1
8,600000000000001;-2
8,700000000000003;-2
8,700000000000003;-2
8,700000000000003;-2
8,799999999999997;-1
8,799999999999997;-2
8,799999999999997;-2
8,899999999999999;-2
8,899999999999999;-1
8,899999999999999;-2
9,0;-2
9,0;-2
9,0;-2
9,100000000000001;-1
9,100000000000001;-2
9,100000000000001;-1
9,100000000000001;-1
9,200000000000003;-1
9,200000000000003;-1
9,200000000000003;-1
9,299999999999997;-1
9,299999999999997;-1
9,299999999999997;-1
9,299999999999997;-1
9,399999999999999;-1
9,399999999999999;0
9,5;-1
9,5;0
9,600000000000001;-1
9,600000000000001;0
9,600000000000001;-1
9,600000000000001;-1
9,700000000000003;0
9,700000000000003;0
9,700000000000003;0
9,799999999999997;0
9,799999999999997;0
9,799999999999997;0
9,899999999999999;0
9,899999999999999;0
9,899999999999999;0
10,0;0
10,0;0
10,0;1
10,100000000000001;0
10,100000000000001;0
10,200000000000003;0
10,200000000000003;0
10,299999999999997;0
10,299999999999997;0
10,299999999999997;0
10,399999999999999;0
10,399999999999999;0
10,399999999999999;1
10,5;1
10,5;1
10,5;0
10,600000000000001;1
10,600000000000001;1
10,600000000000001;1
10,600000000000001;1
10,700000000000003;0
10,700000000000003;0
10,700000000000003;1
10,799999999999997;1
10,799999999999997;1
10,899999999999999;1
10,899999999999999;1
11,0;1
11,0;1
11,0;0
11,0;1
11,100000000000001;1
11,100000000000001;1
11,100000000000001;1
11,200000000000003;1
11,200000000000003;1
11,200000000000003;1
11,299999999999997;2
11,299999999999997;1
11,399999999999999;1
11,399999999999999;1
11,399999999999999;1
11,5;2
11,5;2
11,600000000000001;2
11,600000000000001;2
11,700000000000003;2
11,799999999999997;2
11,799999999999997;2
11,899999999999999;2
11,899999999999999;2
12,0;3
12,0;2
12,0;2
12,100000000000001;2
12,100000000000001;2
12,100000000000001;2
12,200000000000003;2
12,200000000000003;2
12,200000000000003;3
12,299999999999997;2
12,299999999999997;2
12,299999999999997;2
12,399999999999999;2
12,399999999999999;2
12,399999999999999;2
12,5;3
12,600000000000001;2
12,600000000000001;3
12,600000000000001;3
12,700000000000003;2
12,700000000000003;3
12,700000000000003;3
12,799999999999997;3
12,799999999999997;3
12,899999999999999;3
12,899999999999999;3
12,899999999999999;4
13,0;3
13,0;4
13,100000000000001;4
13,100000000000001;3
13,100000000000001;3
13,200000000000003;3
13,299999999999997;4
13,299999999999997;4
13,299999999999997;4
13,399999999999999;4
13,399999999999999;4
13,5;3
13,5;4
13,5;3
13,600000000000001;4
13,700000000000003;4
13,700000000000003;4
13,799999999999997;4
13,799999999999997;4
13,799999999999997;4
13,899999999999999;4
13,899999999999999;4
14,0;4
14,100000000000001;4
14,100000000000001;4
14,100000000000001;4
14,200000000000003;4
14,200000000000003;4
14,299999999999997;4
14,299999999999997;4
14,399999999999999;4
14,399999999999999;4
14,5;4
14,5;4
14,600000000000001;4
14,600000000000001;4
14,700000000000003;4
14,700000000000003;4
14,700000000000003;4
14,799999999999997;4
14,799999999999997;4
14,899999999999999;4
14,899999999999999;4
14,899999999999999;4
15,0;4
15,100000000000001;4
15,100000000000001;4
15,100000000000001;4
15,200000000000003;4
15,299999999999997;4
15,299999999999997;5
15,399999999999999;5
15,399999999999999;5
15,5;5
15,5;5
15,5;5
15,600000000000001;5
15,700000000000003;5
15,700000000000003;5
15,700000000000003;5
15,799999999999997;5
15,799999999999997;5
15,899999999999999;5
15,899999999999999;5
16,0;5
16,0;5
16,1;5
16,1;5
16,1;5
16,200000000000003;5
16,299999999999997;6
16,299999999999997;5
16,299999999999997;5
16,4;6
16,4;6
16,5;6
16,5;6
16,6;6
16,6;6
16,700000000000003;6
16,799999999999997;6
17,0;6
17,0;6
17,1;6
17,1;7
17,200000000000003;6
17,299999999999997;7
17,299999999999997;7
17,4;7
17,4;7
17,4;7
17,5;7
17,5;6
17,6;6
17,6;7
17,700000000000003;7
17,700000000000003;7
17,799999999999997;7
17,799999999999997;7
17,9;7
17,9;7
18,0;7
18,1;7
18,200000000000003;7
18,200000000000003;7
18,299999999999997;7
18,4;8
18,4;8
18,5;8
18,6;8
18,700000000000003;8
18,700000000000003;8
18,799999999999997;7
18,9;8
18,9;8
19,0;8
19,1;8
19,1;8
19,200000000000003;9
19,200000000000003;8
19,299999999999997;8
19,299999999999997;9
19,4;8
19,4;8
19,5;8
19,5;8
19,6;9
19,700000000000003;8
19,700000000000003;9
19,799999999999997;9
19,799999999999997;8
19,799999999999997;9
19,9;9
20,0;9
20,0;9
20,1;9
20,1;9
20,200000000000003;9
20,200000000000003;9
20,299999999999997;9
20,299999999999997;9
20,4;8
20,5;9
20,5;9
20,6;9
20,6;9
20,700000000000003;10
20,700000000000003;9
20,799999999999997;9
20,9;9
20,9;9
21,0;9
21,1;9
21,200000000000003;9
21,200000000000003;9
21,299999999999997;9
21,299999999999997;10
21,4;10
21,4;10
21,5;10
21,6;10
21,700000000000003;10
21,700000000000003;10
21,700000000000003;10
21,799999999999997;10
21,799999999999997;10
21,9;10
21,9;10
22,0;10
22,1;10
22,200000000000003;10
22,200000000000003;10
22,299999999999997;10
22,299999999999997;9
22,4;10
22,5;11
22,5;10
22,6;10
22,6;10
22,700000000000003;10
22,700000000000003;10
22,799999999999997;11
22,799999999999997;11
22,9;11
22,9;11
23,0;11
23,1;11
23,200000000000003;11
23,299999999999997;11
23,299999999999997;11
23,4;11
23,5;11
23,6;11
23,700000000000003;11
23,700000000000003;11
23,799999999999997;11
23,9;11
23,9;11
24,0;12
24,0;12
24,1;12
24,1;12
24,200000000000003;12
24,299999999999997;12
24,4;11
24,5;12
24,6;12
24,6;12
24,700000000000003;12
24,700000000000003;12
24,799999999999997;12
24,799999999999997;12
24,9;12
25,0;13
25,0;12
25,1;12
25,1;12
25,200000000000003;12
25,200000000000003;12
25,299999999999997;13
25,299999999999997;13
25,4;13
25,5;12
25,6;12
25,6;13
25,700000000000003;12
25,799999999999997;12
25,799999999999997;12
25,9;12
25,9;13
26,0;13
26,0;13
26,1;13
26,1;13
26,200000000000003;13
26,299999999999997;13
26,299999999999997;13
26,4;13
26,4;13
26,5;13
26,6;13
26,700000000000003;13
26,700000000000003;13
26,799999999999997;13
26,9;14
26,9;13
27,0;13
27,1;13
27,1;13
27,200000000000003;13
27,200000000000003;13
27,4;13
27,4;13
27,5;14
27,5;13
27,6;13
27,6;14
27,700000000000003;14
27,799999999999997;14
27,799999999999997;14
27,9;14
28,0;14
28,1;14
28,200000000000003;14
28,299999999999997;14
28,4;14
28,4;13
28,5;14
28,5;14
28,6;14
28,700000000000003;14
28,700000000000003;14
28,799999999999997;15
28,9;15
28,9;15
29,0;14
29,0;15
29,1;15
29,200000000000003;15
29,200000000000003;15
29,299999999999997;15
29,4;14
29,4;15
29,5;14
29,5;14
29,6;15
29,700000000000003;15
29,799999999999997;14
29,799999999999997;15
29,9;15
29,9;14
30,0;14
30,0;14
30,1;15
30,1;15
30,299999999999997;15
30,299999999999997;16
30,4;15
30,5;15
30,6;15
30,700000000000003;15
30,799999999999997;15
30,799999999999997;15
30,9;15
31,0;15
31,0;16
31,200000000000003;15
31,200000000000003;15
31,299999999999997;16
31,4;16
31,6;16
31,700000000000003;16
31,700000000000003;16
31,799999999999997;16
31,799999999999997;16
32,0;16
32,0;16
32,1;16
32,1;16
32,2;16
32,2;16
32,3;16
32,4;16
32,4;16
32,5;16
32,5;16
32,6;16
32,6;16
32,8;16
32,8;17
32,9;17
33,0;17
33,1;16
33,2;17
33,2;17
33,3;16
33,3;17
33,4;17
33,5;17
33,6;16
33,6;17
33,7;17
33,8;17
33,8;17
33,9;16
34,0;17
34,0;17
34,1;17
34,2;17
34,2;17
34,3;17
34,3;17
34,4;17
34,5;17
34,5;17
34,6;17
34,6;17
34,8;17
34,8;17
34,9;17
35,0;17
35,0;17
35,1;17
35,2;17
35,2;17
35,3;17
35,3;17
35,4;18
35,5;18
35,5;18
35,6;17
35,7;17
35,8;18
35,9;18
36,0;18
36,1;17
36,2;17
36,2;18
36,3;18
36,5;17
36,6;18
36,6;18
36,8;18
36,8;18
36,9;18
36,9;18
37,0;18
37,1;18
37,2;19
37,3;18
37,4;18
37,4;18
37,5;18
37,5;18
37,6;18
37,7;17
37,7;18
37,8;18
37,9;17
38,0;18
38,1;18
38,1;18
38,2;18
38,3;19
38,3;19
38,4;18
38,5;19
38,6;19
38,8;19
38,9;19
39,0;19
39,1;19
39,2;19
39,2;19
39,3;19
39,4;19
39,5;19
39,6;19
39,8;19
39,8;19
40,0;19
40,0;19
40,1;19
40,2;19
40,2;18
40,3;19
40,3;18
40,4;19
40,5;18
40,6;19
40,6;19
40,7;18
40,8;19
40,8;19
40,9;19
40,9;19
41,0;20
41,1;20
41,1;19
41,2;20
41,3;20
41,4;20
41,4;20
41,6;20
41,6;19
41,7;19
41,8;19
41,9;19
41,9;19
42,0;19
42,1;19
42,1;19
42,2;19
42,3;19
42,4;20
42,5;20
42,6;19
42,6;20
42,7;19
42,7;20
42,9;20
42,9;20
43,0;20
43,0;20
43,1;19
43,2;19
43,2;20
43,3;19
43,4;20
43,4;19
43,5;20
43,5;20
43,7;20
43,7;20
43,9;20
43,9;20
44,0;20
44,0;20
44,1;20
44,2;19
44,2;20
44,4;20
44,4;19
44,5;20
44,7;20
44,8;20
44,8;20
45,0;20
45,0;19
45,1;20
45,2;20
45,2;20
45,3;20
45,3;20
45,4;20
45,5;20
45,5;20
45,6;21
45,7;20
45,7;21
45,8;20
45,8;20
45,9;20
46,0;20
46,0;20
46,1;20
46,2;20
46,3;20
46,3;20
46,5;19
46,5;20
46,6;20
46,7;19
46,7;20
46,8;20
46,8;20
46,9;20
47,0;20
47,1;20
47,2;21
47,3;20
47,4;20
47,5;20
47,5;20
47,6;20
47,7;20
47,7;20
47,8;20
47,9;20
48,0;20
48,1;20
48,2;20
48,3;20
48,4;20
48,5;20
48,6;21
48,7;20
48,8;20
48,8;20
49,0;20
49,0;20
49,1;20
49,2;20
49,2;21
49,3;21
49,3;21
49,4;20
49,5;21
49,6;21
49,7;21
49,9;21
49,9;21
50,0;21
50,1;21
50,2;21
50,3;21
50,4;21
50,4;21
50,5;21
50,5;21
50,7;20
50,7;21
50,9;21
50,9;20
51,0;20
51,0;20
51,1;21
51,2;21
51,2;21
51,4;21
51,4;21
51,5;21
51,6;21
51,6;21
51,7;21
51,8;21
51,9;20
51,9;21
52,0;21
52,1;21
52,1;21
52,2;20
52,2;21
52,3;21
52,4;21
52,4;21
52,6;21
52,6;21
52,7;20
52,7;21
52,8;21
52,9;21
53,0;21
53,1;21
53,1;20
53,2;21
53,3;21
53,4;20
53,5;20
53,7;20
53,8;20
53,8;21
53,9;20
53,9;21
54,0;21
54,1;21
54,1;21
54,2;21
54,3;21
54,3;22
54,4;22
54,4;21
54,5;21
54,6;21
54,6;21
54,7;21
54,8;21
54,8;21
54,9;21
55,0;21
55,1;21
55,2;20
55,3;20
55,4;21
55,5;20
55,6;21
55,6;21
55,7;21
55,8;21
55,8;21
56,0;21
56,1;21
56,2;21
56,3;21
56,5;21
56,5;21
56,6;21
56,7;20
56,8;21
56,8;21
56,9;20
57,0;21
57,1;21
57,1;21
57,2;21
57,3;21
57,5;21
57,5;21
57,7;20
57,7;20
57,8;21
57,9;20
58,0;20
58,0;20
58,1;20
58,2;20
58,3;21
58,3;20
58,4;20
58,5;21
58,5;21
58,7;21
58,7;21
58,8;21
58,9;21
59,1;21
59,2;21
59,3;21
59,4;21
59,5;21
59,5;21
59,7;21
59,8;20
59,8;21
59,9;21
60,0;21
60,0;21
60,2;21
60,2;21
60,3;21
60,3;21
60,4;21
60,5;21
60,6;20
60,6;20
60,8;21
60,8;20
60,9;20
61,0;20
61,0;20
61,1;20
61,2;20
61,3;20
61,3;20
61,4;20
61,5;20
61,6;20
61,6;20
61,8;20
61,9;20
61,9;20
62,1;20
62,1;20
62,2;20
62,3;20
62,4;20
62,5;20
62,6;20
62,6;20
62,7;20
62,8;20
62,9;20
62,9;20
63,0;20
63,1;20
63,2;21
63,2;21
63,3;20
63,4;20
63,4;20
63,5;20
63,5;20
63,6;20
63,7;19
63,8;19
63,8;20
63,9;19
64,0;19
64,0;20
64,1;19
64,2;20
64,3;19
64,3;20
64,4;20
64,5;20
64,5;20
64,6;20
64,7;20
64,8;19
64,9;20
65,1;19
65,2;19
65,2;20
65,3;19
65,4;20
65,5;20
65,6;19
65,7;19
65,9;19
65,9;20
66,0;20
66,0;19
66,1;20
66,2;19
66,3;20
66,3;19
66,4;19
66,5;19
66,6;19
66,7;19
66,8;19
66,8;19
66,9;20
66,9;19
67,0;19
67,1;20
67,2;19
67,2;20
67,4;20
67,4;20
67,5;19
67,5;20
67,6;19
67,7;19
67,7;19
67,8;19
67,9;19
68,0;19
68,0;19
68,1;19
68,1;19
68,2;19
68,3;19
68,4;19
68,4;19
68,5;19
68,6;19
68,6;19
68,7;19
68,7;19
68,8;19
68,9;19
68,9;19
69,0;19
69,1;19
69,2;19
69,2;19
69,3;19
69,4;19
69,5;19
69,6;19
69,6;19
69,7;19
69,8;19
69,9;19
69,9;19
70,0;18
70,0;19
70,1;19
70,2;18
70,3;19
70,3;18
70,5;18
70,6;18
70,7;18
70,9;18
70,9;19
71,0;18
71,0;18
71,1;18
71,2;19
71,3;19
71,4;19
71,4;19
71,5;18
71,6;18
71,6;18
71,7;18
71,8;18
71,9;18
72,0;18
72,0;18
72,1;18
72,1;18
72,2;18
72,3;18
72,3;18
72,4;18
72,4;18
72,5;17
72,6;18
72,7;18
72,8;19
72,8;18
72,9;18
73,0;18
73,1;18
73,2;18
73,2;18
73,3;18
73,4;18
73,5;18
73,5;18
73,6;18
73,6;18
73,7;17
73,8;17
73,9;17
74,0;18
74,1;18
74,1;17
74,2;18
74,3;17
74,4;17
74,4;18
74,5;17
74,7;17
74,7;17
74,8;17
74,8;17
74,9;17
74,9;17
75,0;17
75,1;17
75,2;17
75,2;18
75,3;18
75,4;17
75,5;17
75,6;17
75,7;17
75,8;17
75,8;17
75,9;17
76,0;17
76,0;16
76,1;17
76,1;16
76,2;17
76,2;16
76,3;16
76,3;16
76,4;16
76,4;16
76,5;16
76,6;16
76,7;16
76,7;16
76,8;16
76,8;16
76,9;16
77,0;16
77,1;16
77,2;16
77,2;16
77,3;16
77,4;16
77,5;16
77,5;16
77,6;16
77,7;16
77,8;16
77,8;17
77,9;16
78,0;16
78,0;16
78,1;16
78,1;16
78,2;16
78,3;15
78,4;15
78,4;16
78,5;16
78,5;16
78,6;15
78,7;15
78,8;15
78,8;15
78,9;15
79,0;16
79,1;16
79,2;16
79,2;16
79,3;16
79,3;15
79,4;16
79,5;16
79,6;16
79,7;15
79,7;15
79,8;15
79,9;14
80,0;14
80,0;14
80,1;15
80,2;14
80,2;15
80,3;14
80,3;14
80,4;14
80,4;15
80,5;14
80,5;14
80,6;15
80,7;14
80,8;15
80,9;14
81,0;15
81,1;14
81,2;14
81,2;15
81,3;14
81,3;14
81,4;14
81,4;14
81,5;14
81,6;14
81,6;14
81,7;14
81,7;14
81,8;14
81,8;14
81,9;14
82,0;13
82,1;14
82,1;14
82,2;14
82,2;14
82,3;13
82,3;13
82,5;14
82,5;14
82,6;14
82,6;14
82,7;14
82,7;14
82,8;14
82,9;14
83,0;14
83,1;14
83,2;14
83,2;13
83,3;13
83,3;14
83,4;13
83,5;13
83,5;13
83,6;13
83,6;13
83,7;13
83,8;13
83,8;13
83,9;13
83,9;13
84,0;13
84,0;13
84,1;13
84,1;13
84,2;13
84,2;13
84,3;13
84,3;13
84,4;13
84,5;13
84,6;13
84,6;13
84,7;12
84,8;12
84,8;12
84,8;12
84,9;12
85,0;13
85,0;13
85,1;12
85,1;12
85,2;12
85,3;12
85,4;12
85,4;12
85,5;12
85,6;12
85,6;12
85,7;12
85,7;12
85,8;12
85,9;12
86,0;12
86,1;12
86,1;12
86,2;12
86,3;12
86,3;13
86,4;12
86,4;12
86,5;12
86,5;12
86,6;12
86,6;12
86,7;12
86,7;11
86,8;11
86,8;12
86,9;11
87,0;11
87,0;11
87,1;12
87,2;11
87,2;11
87,3;12
87,3;11
87,4;12
87,4;11
87,5;11
87,5;11
87,6;11
87,6;11
87,6;11
87,7;11
87,9;11
87,9;11
88,0;11
88,1;11
88,2;11
88,2;11
88,3;11
88,3;11
88,4;11
88,5;11
88,5;11
88,6;11
88,6;11
88,6;11
88,7;10
88,7;10
88,8;10
88,8;10
88,9;10
89,0;11
89,0;10
89,1;10
89,2;10
89,3;10
89,3;11
89,4;10
89,4;10
89,4;10
89,5;10
89,6;10
89,6;10
89,7;10
89,8;10
89,8;10
89,8;9
89,9;10
90,0;9
90,0;10
90,1;10
90,1;10
90,2;10
90,3;10
90,3;10
90,4;10
90,4;9
90,5;9
90,6;10
90,6;10
90,7;9
90,7;9
90,8;9
90,8;9
90,9;9
91,0;9
91,0;9
91,0;8
91,1;9
91,1;9
91,2;9
91,3;9
91,3;9
91,4;9
91,4;9
91,5;9
91,5;9
91,5;8
91,7;9
91,7;8
91,8;9
91,8;9
91,9;8
91,9;8
92,0;9
92,1;9
92,1;9
92,2;8
92,2;9
92,3;8
92,3;8
92,4;8
92,4;8
92,5;8
92,5;9
92,6;8
92,6;8
92,6;8
92,7;8
92,7;8
92,8;8
92,8;8
92,8;8
92,9;8
92,9;8
93,0;8
93,0;8
93,0;8
93,1;8
93,2;8
93,2;8
93,2;8
93,3;8
93,4;8
93,4;7
93,5;8
93,6;8
93,6;7
93,7;8
93,8;8
93,8;8
93,9;7
93,9;8
94,0;7
94,0;7
94,1;7
94,1;7
94,2;7
94,2;7
94,3;7
94,4;7
94,4;7
94,4;7
94,5;7
94,5;6
94,5;6
94,6;6
94,6;6
94,7;6
94,7;6
94,8;6
94,8;6
94,8;7
94,9;7
94,9;6
94,9;6
95,0;7
95,1;6
95,2;6
95,2;6
95,2;7
95,3;6
95,3;6
95,4;6
95,4;5
95,5;6
95,5;6
95,6;6
95,6;5
95,7;6
95,7;6
95,8;6
95,8;6
95,8;5
95,9;5
95,9;6
96,0;6
96,0;6
96,0;5
96,1;5
96,1;6
96,1;5
96,2;5
96,2;5
96,3;5
96,3;5
96,3;5
96,4;5
96,4;5
96,5;5
96,5;5
96,6;5
96,6;4
96,6;5
96,7;5
96,7;5
96,7;5
96,8;5
96,8;5
96,9;5
96,9;4
96,9;4
97,0;5
97,0;5
97,1;4
97,1;4
97,1;4
97,2;5
97,2;4
97,3;5
97,3;5
97,3;5
97,4;4
97,4;4
97,4;5
97,5;4
97,5;5
97,5;5
97,6;4
97,6;4
97,6;4
97,7;5
97,7;4
97,8;4
97,8;4
97,8;4
97,8;4
97,9;4
97,9;4
98,0;4
98,0;4
98,1;4
98,1;4
98,2;4
98,2;4
98,2;4
98,3;4
98,3;4
98,4;4
98,4;4
98,5;4
98,5;4
98,5;4
98,6;4
98,7;4
98,7;4
98,8;4
98,8;4
98,8;4
98,9;4
98,9;4
98,9;4
99,0;4
99,0;4
99,0;4
99,0;4
99,1;4
99,1;4
99,2;4
99,2;4
99,2;4
99,2;4
99,3;4
99,3;4
99,4;4
99,4;4
99,4;4
99,4;4
99,5;4
99,5;4
99,5;4
99,6;4
99,6;4
99,7;3
99,7;3
99,7;4
99,8;3
99,8;4
99,8;3
99,9;3
99,9;3
99,9;3
100,0;3
100,0;3
100,0;3
100,1;3
100,1;3
100,1;3
100,2;3
100,2;3
100,2;3
100,2;3
100,3;3
100,3;3
100,4;3
100,4;3
100,4;3
100,5;3
100,5;3
100,5;3
100,6;3
100,6;2
100,6;2
100,6;3
100,7;2
100,7;3
100,7;3
100,7;2
100,8;3
100,8;3
100,9;2
100,9;2
101,0;3
101,0;2
101,0;2
101,1;2
101,1;2
101,1;2
101,2;2
101,2;2
101,2;2
101,3;2
101,3;2
101,3;2
101,3;2
101,3;2
101,4;2
101,4;1
101,4;2
101,5;2
101,5;2
101,5;1
101,5;1
101,6;2
101,6;2
101,6;2
101,7;2
101,7;1
101,7;2
101,7;2
101,8;2
101,8;2
101,8;1
101,8;2
101,9;1
101,9;2
101,9;1
101,9;2
102,0;2
102,0;1
102,0;1
102,0;1
102,1;1
102,1;2
102,1;1
102,2;1
102,2;1
102,2;1
102,3;1
102,3;1
102,3;1
102,3;1
102,3;1
102,4;1
102,4;1
102,4;1
102,4;1
102,5;0
102,5;0
102,5;1
102,5;1
102,5;0
102,6;1
102,6;1
102,6;1
102,7;1
102,7;1
102,7;1
102,7;1
102,7;1
102,8;1
102,8;1
102,8;1
102,8;1
102,9;1
102,9;1
102,9;1
102,9;0
103,0;0
103,0;0
103,0;0
103,0;0
103,0;0
103,0;0
103,1;0
103,1;0
103,1;0
103,2;0
103,2;0
103,2;0
Испытание; 
Время;12:16:39
Оператор;программист Скориков И.А.
Серийный номер;173 - 0,314
Наименование;173.00.Н2
Максимальная длина;404
Минимальная длина;268
Скорость;0.314
Мин усилие сжатия;31
Макс усилие сжатия;41
Мин усилие отбоя;72
Макс усилие отбоя;105
Выталкивающая сила; -1
Макс температура;24.3
Усилие;Перемещение
103,3;2
103,2;2
103,2;2
103,1;1
103,1;1
103,0;1
102,9;1
102,8;0
102,7;0
102,7;-1
102,6;-1
102,6;-1
102,5;-1
102,4;-1
102,4;-1
102,3;-2
102,3;-2
102,2;-2
102,1;-2
102,1;-3
102,0;-3
102,0;-3
101,9;-3
101,8;-4
101,8;-4
101,7;-4
101,6;-4
101,5;-5
101,4;-5
101,4;-5
101,3;-6
101,2;-6
101,1;-6
100,9;-7
100,9;-7
100,8;-7
100,7;-8
100,6;-8
100,5;-8
100,4;-9
100,4;-9
100,3;-9
100,1;-10
100,0;-9
100,0;-10
99,8;-11
99,7;-11
99,6;-11
99,5;-11
99,4;-12
99,3;-12
99,2;-12
99,1;-13
99,1;-13
98,9;-13
98,8;-14
98,7;-14
98,6;-14
98,5;-14
98,4;-14
98,4;-14
98,3;-15
98,1;-16
97,9;-16
97,8;-16
97,7;-16
97,6;-17
97,5;-16
97,3;-17
97,2;-17
97,0;-17
96,9;-18
96,8;-18
96,7;-19
96,6;-19
96,5;-19
96,3;-19
96,1;-19
96,0;-19
95,9;-20
95,8;-20
95,7;-20
95,6;-20
95,5;-20
95,4;-21
95,3;-21
95,1;-22
95,0;-21
94,9;-22
94,8;-21
94,5;-21
94,3;-22
94,2;-22
94,0;-23
93,8;-23
93,6;-23
93,5;-23
93,4;-23
93,3;-23
93,2;-23
92,9;-24
92,7;-24
92,6;-24
92,5;-24
92,4;-24
92,1;-24
92,0;-24
91,9;-25
91,8;-25
91,6;-25
91,5;-25
91,4;-25
91,3;-26
91,1;-26
91,0;-25
90,9;-26
90,8;-26
90,6;-25
90,5;-26
90,4;-26
90,2;-26
90,1;-26
90,0;-26
89,9;-26
89,7;-26
89,6;-26
89,3;-27
89,1;-26
88,9;-28
88,8;-27
88,7;-27
88,5;-28
88,3;-28
88,1;-27
88,0;-28
87,9;-28
87,6;-28
87,4;-28
87,3;-28
87,2;-28
86,9;-28
86,6;-29
86,3;-29
86,2;-28
85,9;-29
85,8;-29
85,6;-29
85,5;-29
85,3;-29
85,2;-29
85,0;-30
84,9;-29
84,7;-29
84,6;-29
84,5;-30
84,3;-30
84,0;-29
83,9;-29
83,6;-30
83,4;-30
83,3;-30
83,1;-30
83,0;-30
82,8;-30
82,7;-30
82,4;-30
82,2;-30
82,1;-30
81,7;-30
81,6;-30
81,4;-30
81,3;-30
81,1;-31
80,8;-31
80,5;-31
80,2;-31
79,9;-31
79,7;-31
79,6;-31
79,4;-31
79,2;-31
78,9;-31
78,8;-31
78,6;-31
78,4;-31
78,3;-32
78,1;-31
77,9;-31
77,6;-32
77,3;-32
77,1;-32
77,0;-32
76,6;-32
76,5;-32
76,3;-32
76,0;-32
75,8;-32
75,5;-32
75,1;-33
75,0;-33
74,8;-33
74,6;-33
74,5;-33
74,3;-33
74,1;-33
73,9;-33
73,8;-32
73,6;-33
73,4;-33
73,3;-33
73,1;-33
72,9;-33
72,7;-33
72,4;-33
72,0;-33
71,7;-33
71,5;-33
71,4;-33
71,2;-33
71,0;-34
70,8;-33
70,7;-34
70,5;-34
70,3;-34
70,1;-33
69,9;-34
69,8;-34
69,6;-33
69,4;-34
69,2;-34
69,1;-34
68,9;-34
68,7;-34
68,5;-34
68,4;-34
68,2;-34
67,9;-34
67,7;-34
67,4;-34
67,2;-34
66,8;-34
66,7;-35
66,5;-35
66,3;-35
66,1;-34
65,9;-34
65,8;-34
65,6;-35
65,4;-34
65,2;-34
65,0;-35
64,8;-34
64,7;-35
64,5;-34
64,3;-34
64,1;-34
63,9;-35
63,8;-34
63,6;-35
63,4;-35
63,2;-35
63,0;-35
62,8;-35
62,5;-35
62,3;-35
62,1;-35
61,7;-35
61,5;-35
61,4;-35
61,2;-35
61,0;-35
60,8;-35
60,6;-35
60,2;-35
60,1;-35
59,9;-35
59,7;-35
59,5;-35
59,3;-35
59,1;-35
58,9;-35
58,8;-35
58,4;-36
58,2;-35
58,0;-36
57,8;-35
57,4;-35
57,3;-36
56,9;-35
56,7;-36
56,5;-36
56,1;-36
55,9;-36
55,6;-36
55,4;-36
55,2;-36
55,0;-36
54,6;-36
54,4;-36
54,2;-36
54,1;-36
53,9;-36
53,7;-36
53,5;-36
53,3;-36
